Image Name,Time,Emotion
kio (288)_0.jpg,2023-04-30 01:15:29.722128,Sad
kio (288)_1.jpg,2023-04-30 01:15:29.726129,Fear
kio (289)_0.jpg,2023-04-30 01:15:29.731129,Happy
kio (289)_1.jpg,2023-04-30 01:15:29.736130,Sad
kio (290)_0.jpg,2023-04-30 01:15:29.741132,Happy
kio (290)_1.jpg,2023-04-30 01:15:29.746133,Sad
kio (290)_2.jpg,2023-04-30 01:15:29.751134,Neutral
kio (290)_3.jpg,2023-04-30 01:15:29.756135,Neutral
kio (290)_4.jpg,2023-04-30 01:15:29.760136,Neutral
kio (291)_0.jpg,2023-04-30 01:15:29.765137,Neutral
kio (292)_0.jpg,2023-04-30 01:15:29.770138,Fear
kio (292)_1.jpg,2023-04-30 01:15:29.775139,Sad
kio (292)_2.jpg,2023-04-30 01:15:29.781141,Fear
kio (293)_0.jpg,2023-04-30 01:15:29.785141,Neutral
kio (293)_1.jpg,2023-04-30 01:15:29.790143,Fear
kio (293)_2.jpg,2023-04-30 01:15:29.795144,Sad
kio (293)_3.jpg,2023-04-30 01:15:29.800146,Sad
kio (294)_0.jpg,2023-04-30 01:15:29.805147,Happy
kio (294)_1.jpg,2023-04-30 01:15:29.810148,Happy
kio (294)_2.jpg,2023-04-30 01:15:29.816148,Sad
kio (294)_3.jpg,2023-04-30 01:15:29.821150,Sad
kio (294)_4.jpg,2023-04-30 01:15:29.827151,Sad
kio (295)_0.jpg,2023-04-30 01:15:29.832153,Happy
kio (295)_1.jpg,2023-04-30 01:15:29.838154,Happy
kio (295)_2.jpg,2023-04-30 01:15:29.843156,Neutral
kio (295)_3.jpg,2023-04-30 01:15:29.848156,Neutral
kio (295)_4.jpg,2023-04-30 01:15:29.853157,Sad
kio (295)_5.jpg,2023-04-30 01:15:29.857158,Sad
kio (2950)_0.jpg,2023-04-30 01:15:29.862159,Sad
kio (296)_0.jpg,2023-04-30 01:15:29.867160,Sad
kio (296)_1.jpg,2023-04-30 01:15:29.872161,Sad
kio (296)_2.jpg,2023-04-30 01:15:29.877162,Angry
kio (296)_3.jpg,2023-04-30 01:15:29.882164,Sad
kio (296)_4.jpg,2023-04-30 01:15:29.887165,Sad
kio (296)_5.jpg,2023-04-30 01:15:29.892166,Fear
kio (297)_0.jpg,2023-04-30 01:15:29.897168,Fear
kio (297)_1.jpg,2023-04-30 01:15:29.902268,Happy
kio (297)_2.jpg,2023-04-30 01:15:29.907270,Sad
kio (297)_3.jpg,2023-04-30 01:15:29.911228,Fear
kio (297)_4.jpg,2023-04-30 01:15:29.917008,Sad
kio (297)_5.jpg,2023-04-30 01:15:29.921084,Neutral
kio (298)_0.jpg,2023-04-30 01:15:29.927166,Happy
kio (298)_1.jpg,2023-04-30 01:15:29.932223,Sad
kio (298)_2.jpg,2023-04-30 01:15:29.936578,Sad
kio (298)_3.jpg,2023-04-30 01:15:29.941356,Neutral
kio (298)_4.jpg,2023-04-30 01:15:29.946127,Sad
kio (298)_5.jpg,2023-04-30 01:15:29.951898,Angry
kio (299)_0.jpg,2023-04-30 01:15:29.955899,Surprise
kio (299)_1.jpg,2023-04-30 01:15:29.960510,Happy
kio (299)_2.jpg,2023-04-30 01:15:29.966511,Neutral
kio (299)_3.jpg,2023-04-30 01:15:29.971513,Sad
kio (299)_4.jpg,2023-04-30 01:15:29.976517,Sad
kio (300)_0.jpg,2023-04-30 01:15:29.981518,Neutral
kio (300)_1.jpg,2023-04-30 01:15:29.985519,Happy
kio (300)_2.jpg,2023-04-30 01:15:29.990520,Sad
kio (300)_3.jpg,2023-04-30 01:15:29.996181,Fear
kio (301)_0.jpg,2023-04-30 01:15:30.000185,Sad
kio (301)_1.jpg,2023-04-30 01:15:30.006130,Happy
kio (301)_2.jpg,2023-04-30 01:15:30.010133,Sad
kio (301)_3.jpg,2023-04-30 01:15:30.015128,Neutral
kio (302)_0.jpg,2023-04-30 01:15:30.020131,Fear
kio (302)_1.jpg,2023-04-30 01:15:30.024922,Neutral
kio (303)_0.jpg,2023-04-30 01:15:30.029922,Fear
kio (303)_1.jpg,2023-04-30 01:15:30.033924,Fear
kio (304)_0.jpg,2023-04-30 01:15:30.039610,Sad
kio (304)_1.jpg,2023-04-30 01:15:30.044072,Fear
kio (304)_2.jpg,2023-04-30 01:15:30.048751,Neutral
